model_id,variant_id,protocol_id,refinement_level,planned,validation_levels
acnet2_pyr_soma,acnet2_pyr_soma__explicit_default__000,P08_rebound,h/2,if detected at h,"D,E"
acnet2_pyr_soma,acnet2_pyr_soma__explicit_default__000,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,acnet2_pyr_soma__explicit_default__000,P09_short_pulse,h,always,"D,E"
acnet2_pyr_soma,acnet2_pyr_soma__explicit_default__000,P09_short_pulse,h/2,if detected at h,"D,E"
acnet2_pyr_soma,acnet2_pyr_soma__explicit_default__000,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P00_canonical,h,always,"B,C"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P00_canonical,h/2,if detected at h,"B,C"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P02_weak_step,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P02_weak_step,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P03_rheobase,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P03_rheobase,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P04_step_2x,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P04_step_2x,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P05_long_step,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P05_long_step,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P06_ramp,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P06_ramp,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P07_hyperpolarizing_step,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P08_rebound,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P08_rebound,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P09_short_pulse,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P09_short_pulse,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-0fd04dc708,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P00_canonical,h,always,"B,C"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P00_canonical,h/2,if detected at h,"B,C"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P02_weak_step,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P02_weak_step,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P03_rheobase,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P03_rheobase,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P04_step_2x,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P04_step_2x,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P05_long_step,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P05_long_step,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P06_ramp,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P06_ramp,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P07_hyperpolarizing_step,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P08_rebound,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P08_rebound,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P09_short_pulse,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P09_short_pulse,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-a9d05675ab,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P00_canonical,h,always,"B,C"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P00_canonical,h/2,if detected at h,"B,C"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P02_weak_step,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P02_weak_step,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P03_rheobase,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P03_rheobase,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P04_step_2x,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P04_step_2x,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P05_long_step,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P05_long_step,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P06_ramp,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P06_ramp,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P07_hyperpolarizing_step,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P08_rebound,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P08_rebound,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P09_short_pulse,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P09_short_pulse,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-fd3b7c7dcc,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P00_canonical,h,always,"B,C"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P00_canonical,h/2,if detected at h,"B,C"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P02_weak_step,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P02_weak_step,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P03_rheobase,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P03_rheobase,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P04_step_2x,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P04_step_2x,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P05_long_step,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P05_long_step,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P06_ramp,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P06_ramp,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P07_hyperpolarizing_step,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P08_rebound,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P08_rebound,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P09_short_pulse,h,always,"D,E"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P09_short_pulse,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-scale_conductance-de26f4d2e1,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P00_canonical,h,always,"B,C"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P00_canonical,h/2,if detected at h,"B,C"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P02_weak_step,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P02_weak_step,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P03_rheobase,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P03_rheobase,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P04_step_2x,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P04_step_2x,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P05_long_step,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P05_long_step,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P06_ramp,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P06_ramp,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P07_hyperpolarizing_step,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P08_rebound,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P08_rebound,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P09_short_pulse,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P09_short_pulse,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-7be708c601,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P00_canonical,h,always,"B,C"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P00_canonical,h/2,if detected at h,"B,C"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P02_weak_step,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P02_weak_step,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P03_rheobase,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P03_rheobase,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P04_step_2x,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P04_step_2x,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P05_long_step,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P05_long_step,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P06_ramp,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P06_ramp,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P07_hyperpolarizing_step,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P08_rebound,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P08_rebound,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P09_short_pulse,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P09_short_pulse,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-d4460926dc,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P00_canonical,h,always,"B,C"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P00_canonical,h/2,if detected at h,"B,C"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P02_weak_step,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P02_weak_step,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P03_rheobase,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P03_rheobase,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P04_step_2x,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P04_step_2x,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P05_long_step,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P05_long_step,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P06_ramp,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P06_ramp,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P07_hyperpolarizing_step,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P08_rebound,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P08_rebound,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P09_short_pulse,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P09_short_pulse,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-3bffbb8e9b,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P00_canonical,h,always,"B,C"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P00_canonical,h/2,if detected at h,"B,C"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P02_weak_step,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P02_weak_step,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P03_rheobase,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P03_rheobase,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P04_step_2x,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P04_step_2x,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P05_long_step,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P05_long_step,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P06_ramp,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P06_ramp,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P07_hyperpolarizing_step,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P08_rebound,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P08_rebound,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P09_short_pulse,h,always,"D,E"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P09_short_pulse,h/2,if detected at h,"D,E"
migliore2014_mt_soma,m-shift_reversal-9acb9774d9,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
migliore2014_mt_soma,m-scale_capacitance-669e5e35b9,P00_canonical,h,always,"B,C"
migliore2014_mt_soma,m-scale_capacitance-669e5e35b9,P00_canonical,h/2,if detected at h,"B,C"
migliore2014_mt_soma,m-scale_capacitance-669e5e35b9,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
migliore2014_mt_soma,m-scale_capacitance-669e5e35b9,P02_weak_step,h,always,"D,E"
migliore2014_mt_soma,m-scale_capacitance-669e5e35b9,P02_weak_step,h/2,if detected at h,"D,E"
